id,property_type,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,longitude,latitude,number_of_reviews,availability_365,review_scores_rating,minimum_nights,listing_url,region,price_per_person
38616018,Condominium,Entire home/apt,124.0,6,1.5,2.0,t,-97.7329,30.231640000000002,26,348,99.0,1,https://www.airbnb.com/rooms/38616018,East,20.666666666666668
38618555,House,Entire home/apt,170.0,6,2.5,2.0,f,-97.78241,30.24843,7,6,100.0,3,https://www.airbnb.com/rooms/38618555,South,28.333333333333332
38619660,House,Entire home/apt,109.0,7,2.0,3.0,t,-97.73876,30.417309999999997,22,142,95.0,1,https://www.airbnb.com/rooms/38619660,North,15.571428571428571
38620488,House,Private room,45.0,2,1.0,1.0,f,-97.82224000000001,30.201620000000002,3,357,100.0,2,https://www.airbnb.com/rooms/38620488,South,22.5
38621024,House,Entire home/apt,900.0,10,2.5,4.0,f,-97.72968,30.23803,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/38621024,East,90.0
38621658,Condominium,Entire home/apt,130.0,6,1.5,2.0,f,-97.78062,30.254590000000004,10,52,96.0,2,https://www.airbnb.com/rooms/38621658,South,21.666666666666668
38622487,Guesthouse,Entire home/apt,76.0,4,1.0,1.0,f,-97.73411,30.348240000000004,10,0,98.0,1,https://www.airbnb.com/rooms/38622487,Central,19.0
38623029,House,Entire home/apt,300.0,6,2.5,3.0,f,-97.63156,30.21547,0,359,95.97287683414851,2,https://www.airbnb.com/rooms/38623029,East,50.0
38626103,House,Entire home/apt,107.0,7,2.5,4.0,f,-97.85234,30.160190000000004,8,342,100.0,2,https://www.airbnb.com/rooms/38626103,South,15.285714285714286
38637964,House,Entire home/apt,125.0,5,1.0,2.0,t,-97.78551,30.242720000000002,12,64,98.0,1,https://www.airbnb.com/rooms/38637964,South,25.0
38638234,Condominium,Entire home/apt,500.0,6,1.5,2.0,f,-97.75839,30.27715,13,111,97.0,2,https://www.airbnb.com/rooms/38638234,Central,83.33333333333333
38638466,Guest suite,Entire home/apt,199.0,4,1.0,1.0,f,-97.92929000000001,30.22895,0,90,95.97287683414851,2,https://www.airbnb.com/rooms/38638466,South,49.75
38642181,House,Private room,150.0,5,1.5,2.0,f,-97.68175,30.27566,2,3,100.0,2,https://www.airbnb.com/rooms/38642181,East,30.0
38642308,Camper/RV,Entire home/apt,260.0,9,1.5,3.0,f,-97.76236999999999,30.2722,16,37,94.0,1,https://www.airbnb.com/rooms/38642308,Central,28.88888888888889
38643138,Guest suite,Entire home/apt,130.0,2,1.0,1.0,t,-97.73409000000001,30.237679999999997,4,92,90.0,2,https://www.airbnb.com/rooms/38643138,East,65.0
38645917,House,Entire home/apt,349.0,10,2.0,4.0,f,-97.67352,30.443720000000003,7,48,100.0,2,https://www.airbnb.com/rooms/38645917,North,34.9
38646013,House,Entire home/apt,300.0,5,2.5,3.0,f,-97.77163,30.219640000000002,4,0,100.0,3,https://www.airbnb.com/rooms/38646013,South,60.0
38647534,House,Entire home/apt,250.0,6,2.5,4.0,f,-97.68255,30.273429999999998,6,345,100.0,3,https://www.airbnb.com/rooms/38647534,East,41.666666666666664
38647655,House,Private room,717.0,1,2.5,1.0,f,-97.71228,30.342090000000002,0,180,95.97287683414851,180,https://www.airbnb.com/rooms/38647655,East,717.0
38648119,House,Entire home/apt,900.0,10,3.0,4.0,f,-97.75536,30.24339,1,14,100.0,2,https://www.airbnb.com/rooms/38648119,South,90.0
38649196,House,Entire home/apt,300.0,10,2.5,4.0,f,-97.72624,30.25367,0,4,95.97287683414851,3,https://www.airbnb.com/rooms/38649196,East,30.0
38660867,Apartment,Entire home/apt,89.0,4,1.0,1.0,f,-97.72991999999999,30.320870000000003,8,0,93.0,2,https://www.airbnb.com/rooms/38660867,Central,22.25
38670558,House,Private room,79.0,2,1.0,1.0,t,-97.70546999999999,30.270970000000002,3,89,100.0,1,https://www.airbnb.com/rooms/38670558,East,39.5
38671236,Serviced apartment,Entire home/apt,130.0,4,2.0,2.0,t,-97.70955,30.2803,15,220,99.0,2,https://www.airbnb.com/rooms/38671236,East,32.5
38672008,Guest suite,Entire home/apt,150.0,4,1.0,2.0,t,-97.73259,30.2591,28,68,99.0,1,https://www.airbnb.com/rooms/38672008,East,37.5
38672250,Townhouse,Private room,45.0,2,1.5,1.0,f,-97.73899999999999,30.23263,7,9,100.0,1,https://www.airbnb.com/rooms/38672250,East,22.5
38672347,Apartment,Entire home/apt,88.0,2,1.0,1.0,t,-97.74903,30.26635,6,152,97.0,1,https://www.airbnb.com/rooms/38672347,Central,44.0
38672494,Apartment,Entire home/apt,88.0,2,1.0,1.0,t,-97.75025,30.26495,6,143,97.0,1,https://www.airbnb.com/rooms/38672494,Central,44.0
38673412,House,Entire home/apt,133.0,6,1.0,2.0,f,-97.93086,30.373409999999996,11,173,89.0,1,https://www.airbnb.com/rooms/38673412,West,22.166666666666668
38674459,Apartment,Entire home/apt,325.0,3,1.0,1.0,f,-97.73778,30.25915,4,342,95.0,3,https://www.airbnb.com/rooms/38674459,Central,108.33333333333333
38674492,House,Entire home/apt,63.0,4,1.0,1.0,t,-97.68565,30.29676,27,27,98.0,1,https://www.airbnb.com/rooms/38674492,East,15.75
38674749,Condominium,Entire home/apt,250.0,4,1.0,2.0,f,-97.73392,30.25497,4,87,95.0,2,https://www.airbnb.com/rooms/38674749,East,62.5
38676471,House,Private room,40.0,4,1.0,2.0,t,-97.69037,30.448079999999997,12,109,98.0,1,https://www.airbnb.com/rooms/38676471,North,10.0
38678234,House,Entire home/apt,399.0,8,2.0,2.0,f,-97.77319,30.259970000000003,1,0,100.0,3,https://www.airbnb.com/rooms/38678234,South,49.875
38684755,Condominium,Entire home/apt,198.0,6,2.5,2.0,f,-97.67704,30.27875,2,293,100.0,2,https://www.airbnb.com/rooms/38684755,East,33.0
38696194,House,Entire home/apt,600.0,6,2.0,3.0,f,-97.7527,30.23198,1,0,100.0,3,https://www.airbnb.com/rooms/38696194,South,100.0
38698957,House,Entire home/apt,799.0,16,4.0,7.0,t,-97.73906,30.250420000000002,10,154,98.0,3,https://www.airbnb.com/rooms/38698957,South,49.9375
38701272,Apartment,Entire home/apt,129.0,12,2.0,2.0,t,-97.75015,30.289109999999997,22,37,89.0,1,https://www.airbnb.com/rooms/38701272,Central,10.75
38701979,Tiny house,Entire home/apt,99.0,4,1.0,2.0,t,-97.70053,30.2774,52,302,98.0,1,https://www.airbnb.com/rooms/38701979,East,24.75
38702085,Condominium,Entire home/apt,311.0,4,2.0,2.0,f,-97.98756999999999,30.374940000000002,2,364,100.0,2,https://www.airbnb.com/rooms/38702085,West,77.75
38703399,House,Entire home/apt,750.0,6,2.0,3.0,f,-97.7698,30.25627,6,255,100.0,2,https://www.airbnb.com/rooms/38703399,South,125.0
38704430,Condominium,Entire home/apt,165.0,2,1.0,1.0,f,-97.79668000000001,30.307479999999998,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/38704430,West,82.5
38705483,House,Private room,150.0,2,1.0,1.0,f,-97.76103,30.172179999999997,0,90,95.97287683414851,2,https://www.airbnb.com/rooms/38705483,South,75.0
38706255,House,Entire home/apt,600.0,6,2.0,3.0,f,-97.77923,30.25635,0,83,95.97287683414851,3,https://www.airbnb.com/rooms/38706255,South,100.0
38718339,Condominium,Entire home/apt,500.0,7,1.5,3.0,f,-97.77305,30.26067,0,6,95.97287683414851,2,https://www.airbnb.com/rooms/38718339,South,71.42857142857143
38723815,House,Private room,75.0,2,2.0,2.0,f,-97.74112,30.2252,0,179,95.97287683414851,1,https://www.airbnb.com/rooms/38723815,East,37.5
38724103,House,Private room,30.0,1,1.5,1.0,f,-97.63324,30.21511,5,365,100.0,60,https://www.airbnb.com/rooms/38724103,East,30.0
38724135,House,Entire home/apt,399.0,14,3.5,5.0,t,-97.72901,30.27171,14,263,96.0,3,https://www.airbnb.com/rooms/38724135,East,28.5
38724154,Tiny house,Entire home/apt,99.0,2,1.0,1.0,t,-97.93843000000001,30.20042,15,112,97.0,1,https://www.airbnb.com/rooms/38724154,South,49.5
38727828,House,Entire home/apt,795.0,4,2.5,2.0,f,-97.73648,30.256559999999997,0,203,95.97287683414851,4,https://www.airbnb.com/rooms/38727828,East,198.75
38728146,Apartment,Private room,50.0,2,1.0,1.0,t,-97.76539,30.18763,5,0,100.0,1,https://www.airbnb.com/rooms/38728146,South,25.0
38728874,Guesthouse,Entire home/apt,250.0,2,1.0,1.0,f,-97.76765,30.2569,12,287,95.0,2,https://www.airbnb.com/rooms/38728874,South,125.0
38732110,Condominium,Entire home/apt,92.0,4,1.0,1.0,f,-97.73439,30.23253,1,0,95.97287683414851,1,https://www.airbnb.com/rooms/38732110,East,23.0
38732317,House,Private room,43.0,2,1.0,1.0,t,-97.83468,30.25457,15,285,100.0,1,https://www.airbnb.com/rooms/38732317,West,21.5
38738478,House,Private room,25.0,2,1.0,1.0,t,-97.63518,30.216409999999996,12,155,100.0,1,https://www.airbnb.com/rooms/38738478,East,12.5
38741043,House,Entire home/apt,349.0,8,2.0,3.0,t,-97.72010999999999,30.30432,2,0,100.0,2,https://www.airbnb.com/rooms/38741043,Central,43.625
38743237,House,Entire home/apt,85.0,3,1.0,1.0,f,-97.72003000000001,30.30367,11,249,96.0,30,https://www.airbnb.com/rooms/38743237,Central,28.333333333333332
38745472,Apartment,Entire home/apt,57.0,6,1.0,2.0,f,-97.7167,30.31565,24,336,88.0,1,https://www.airbnb.com/rooms/38745472,Central,9.5
38746755,Guest suite,Entire home/apt,89.0,2,1.0,1.0,f,-97.71089,30.2672,48,174,95.0,1,https://www.airbnb.com/rooms/38746755,East,44.5
38750743,House,Entire home/apt,349.0,6,2.0,3.0,t,-97.79219,30.225929999999998,7,165,97.0,2,https://www.airbnb.com/rooms/38750743,South,58.166666666666664
38751056,House,Entire home/apt,350.0,14,3.0,4.0,t,-97.64778000000001,30.36086,17,237,95.0,1,https://www.airbnb.com/rooms/38751056,East,25.0
38752477,Camper/RV,Entire home/apt,60.0,3,1.0,1.0,f,-97.79347,30.19805,4,47,100.0,1,https://www.airbnb.com/rooms/38752477,South,20.0
38756902,Bed and breakfast,Private room,182.0,3,1.0,1.0,f,-97.74461,30.28629,0,16,95.97287683414851,1,https://www.airbnb.com/rooms/38756902,Central,60.666666666666664
38758402,Condominium,Entire home/apt,115.0,3,1.0,1.0,t,-97.7249,30.26162,29,0,99.0,1,https://www.airbnb.com/rooms/38758402,East,38.333333333333336
38759559,House,Private room,45.0,2,1.0,1.0,t,-97.74136,30.415940000000003,4,58,100.0,1,https://www.airbnb.com/rooms/38759559,North,22.5
38759978,House,Private room,49.0,3,1.0,1.0,t,-97.74139,30.41556,2,71,100.0,1,https://www.airbnb.com/rooms/38759978,North,16.333333333333332
38771288,Apartment,Entire home/apt,78.0,2,1.0,1.0,f,-97.7299,30.26496,14,28,91.0,2,https://www.airbnb.com/rooms/38771288,East,39.0
38773946,House,Entire home/apt,225.0,6,1.0,2.0,f,-97.7115,30.28841,11,72,96.0,2,https://www.airbnb.com/rooms/38773946,East,37.5
38774645,House,Private room,65.0,4,1.0,2.0,t,-97.64777,30.36127,12,139,92.0,1,https://www.airbnb.com/rooms/38774645,East,16.25
38776369,House,Entire home/apt,1035.0,4,2.0,2.0,f,-97.76061999999999,30.24633,0,233,95.97287683414851,2,https://www.airbnb.com/rooms/38776369,South,258.75
38776571,House,Entire home/apt,75.0,6,1.0,2.0,t,-97.68441,30.295679999999997,27,75,96.0,1,https://www.airbnb.com/rooms/38776571,East,12.5
38777322,House,Entire home/apt,329.0,7,2.5,3.0,f,-97.6347,30.22062,13,75,100.0,1,https://www.airbnb.com/rooms/38777322,East,47.0
38778806,Apartment,Entire home/apt,154.0,4,2.0,2.0,t,-97.74982,30.266040000000004,3,188,100.0,1,https://www.airbnb.com/rooms/38778806,Central,38.5
38779806,Camper/RV,Entire home/apt,90.0,2,1.0,1.0,f,-97.74289,30.248109999999997,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/38779806,South,45.0
38780050,Guesthouse,Entire home/apt,60.0,2,1.0,1.0,f,-97.76892,30.258159999999997,3,0,100.0,2,https://www.airbnb.com/rooms/38780050,South,30.0
38780726,Camper/RV,Entire home/apt,20.0,2,1.0,1.0,t,-97.78882,30.2593,9,0,98.0,1,https://www.airbnb.com/rooms/38780726,West,10.0
38781609,House,Private room,40.0,2,1.0,1.0,t,-97.65183,30.35535,11,36,98.0,1,https://www.airbnb.com/rooms/38781609,East,20.0
38781685,Camper/RV,Entire home/apt,100.0,2,1.0,1.0,t,-97.71173,30.273740000000004,25,76,100.0,1,https://www.airbnb.com/rooms/38781685,East,50.0
38781762,House,Private room,52.0,2,1.0,1.0,t,-97.64745,30.36069,13,189,100.0,1,https://www.airbnb.com/rooms/38781762,East,26.0
38782097,Apartment,Entire home/apt,40.0,3,1.0,1.0,f,-97.73635,30.22955,0,58,95.97287683414851,7,https://www.airbnb.com/rooms/38782097,East,13.333333333333334
38784762,Apartment,Entire home/apt,400.0,3,1.0,1.0,f,-97.78426999999999,30.266679999999997,1,0,100.0,1,https://www.airbnb.com/rooms/38784762,West,133.33333333333334
38786641,House,Entire home/apt,300.0,8,2.5,3.0,f,-97.84763000000001,30.20516,4,195,100.0,1,https://www.airbnb.com/rooms/38786641,South,37.5
38787944,Condominium,Entire home/apt,148.0,4,1.0,2.0,f,-97.74475,30.25112,0,289,95.97287683414851,2,https://www.airbnb.com/rooms/38787944,South,37.0
38796226,Condominium,Entire home/apt,275.0,3,1.0,1.0,f,-97.7859,30.25935,1,0,100.0,2,https://www.airbnb.com/rooms/38796226,West,91.66666666666667
38799428,Condominium,Entire home/apt,99.0,4,2.0,2.0,f,-97.74336,30.226670000000002,7,43,89.0,2,https://www.airbnb.com/rooms/38799428,East,24.75
38799663,Apartment,Entire home/apt,213.0,4,1.0,1.0,t,-97.73836999999999,30.26125,11,0,98.0,2,https://www.airbnb.com/rooms/38799663,Central,53.25
38800369,Guesthouse,Entire home/apt,100.0,3,1.0,1.0,f,-97.86196,30.350740000000002,8,160,100.0,1,https://www.airbnb.com/rooms/38800369,West,33.333333333333336
38801516,Apartment,Entire home/apt,110.0,6,2.0,2.0,f,-97.74789,30.28523,2,333,60.0,2,https://www.airbnb.com/rooms/38801516,Central,18.333333333333332
38802145,House,Private room,39.0,2,1.5,1.0,t,-97.69162,30.20008,60,9,99.0,1,https://www.airbnb.com/rooms/38802145,South,19.5
38802306,House,Private room,39.0,2,1.5,1.0,t,-97.69201,30.20102,52,11,97.0,1,https://www.airbnb.com/rooms/38802306,South,19.5
38803543,Condominium,Entire home/apt,90.0,5,1.0,1.0,f,-97.72944,30.234759999999998,5,249,100.0,2,https://www.airbnb.com/rooms/38803543,East,18.0
38804959,House,Private room,39.0,2,1.5,1.0,t,-97.69294000000001,30.1998,67,9,96.0,1,https://www.airbnb.com/rooms/38804959,South,19.5
38818406,House,Private room,45.0,2,1.0,1.0,f,-97.82287,30.201690000000003,2,71,100.0,1,https://www.airbnb.com/rooms/38818406,South,22.5
38818528,Guest suite,Entire home/apt,79.0,3,1.0,2.0,t,-97.79462,30.21545,16,171,99.0,2,https://www.airbnb.com/rooms/38818528,South,26.333333333333332
38819019,House,Private room,45.0,2,1.0,1.0,f,-97.74396999999999,30.346290000000003,5,0,100.0,2,https://www.airbnb.com/rooms/38819019,Central,22.5
38819266,Townhouse,Entire home/apt,250.0,5,2.5,3.0,f,-97.71621999999999,30.34429,0,83,95.97287683414851,1,https://www.airbnb.com/rooms/38819266,Central,50.0
38819415,Camper/RV,Entire home/apt,100.0,2,1.0,1.0,f,-97.73815,30.27715,0,177,95.97287683414851,5,https://www.airbnb.com/rooms/38819415,Central,50.0
38820917,Townhouse,Private room,100.0,3,2.0,2.0,f,-97.69569,30.220709999999997,1,88,100.0,2,https://www.airbnb.com/rooms/38820917,East,33.333333333333336
38821347,House,Private room,70.0,2,1.5,1.0,t,-97.64923,30.373890000000003,0,89,95.97287683414851,1,https://www.airbnb.com/rooms/38821347,East,35.0
38821604,Townhouse,Entire home/apt,300.0,6,1.5,2.0,f,-97.78314,30.24492,3,10,100.0,1,https://www.airbnb.com/rooms/38821604,South,50.0
38821843,House,Private room,65.0,2,1.5,1.0,t,-97.64981,30.375329999999998,1,88,100.0,2,https://www.airbnb.com/rooms/38821843,East,32.5
38822338,House,Entire home/apt,650.0,12,3.0,4.0,f,-97.93162,30.41027,11,350,100.0,30,https://www.airbnb.com/rooms/38822338,West,54.166666666666664
38822374,Apartment,Entire home/apt,320.0,6,2.0,2.0,f,-97.77309,30.20903,0,89,95.97287683414851,2,https://www.airbnb.com/rooms/38822374,South,53.333333333333336
38822527,House,Private room,40.0,2,1.5,1.0,t,-97.70136,30.29117,13,164,100.0,2,https://www.airbnb.com/rooms/38822527,East,20.0
38822812,House,Entire home/apt,82.0,4,1.0,2.0,t,-97.70711999999999,30.28207,20,34,100.0,2,https://www.airbnb.com/rooms/38822812,East,20.5
38825059,Apartment,Entire home/apt,100.0,2,1.0,1.0,t,-97.73838,30.26124,27,0,99.0,2,https://www.airbnb.com/rooms/38825059,Central,50.0
38826133,House,Entire home/apt,211.0,6,2.5,3.0,t,-97.75718,30.348290000000002,2,253,100.0,30,https://www.airbnb.com/rooms/38826133,North,35.166666666666664
38826202,Condominium,Entire home/apt,195.0,6,2.5,2.0,f,-97.78302,30.29604,0,0,95.97287683414851,30,https://www.airbnb.com/rooms/38826202,Central,32.5
38827026,Apartment,Private room,159.0,3,1.0,1.0,f,-97.75198,30.258840000000003,0,6,95.97287683414851,4,https://www.airbnb.com/rooms/38827026,South,53.0
38838707,House,Private room,50.0,2,1.0,1.0,f,-97.58784,30.22989,2,89,100.0,1,https://www.airbnb.com/rooms/38838707,East,25.0
38840763,Condominium,Entire home/apt,450.0,3,1.0,1.0,f,-97.78128000000001,30.24707,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/38840763,South,150.0
38841031,Guest suite,Entire home/apt,65.0,2,1.0,1.0,f,-97.80239,30.15792,5,314,100.0,2,https://www.airbnb.com/rooms/38841031,South,32.5
38841864,Apartment,Entire home/apt,51.0,3,1.0,1.0,t,-97.7317,30.29505,18,3,96.0,1,https://www.airbnb.com/rooms/38841864,Central,17.0
38842669,House,Private room,69.0,2,2.0,1.0,f,-97.73487,30.26287,13,22,88.0,1,https://www.airbnb.com/rooms/38842669,East,34.5
38843239,Apartment,Entire home/apt,60.0,4,1.0,1.0,f,-97.72870999999999,30.23118,9,0,98.0,3,https://www.airbnb.com/rooms/38843239,East,15.0
38843240,House,Private room,75.0,2,2.0,1.0,f,-97.73509,30.262459999999997,14,21,93.0,1,https://www.airbnb.com/rooms/38843240,East,37.5
38843921,Apartment,Entire home/apt,125.0,4,1.0,1.0,f,-97.74439,30.29363,15,123,89.0,1,https://www.airbnb.com/rooms/38843921,Central,31.25
38845065,Apartment,Entire home/apt,125.0,4,1.0,1.0,f,-97.74302,30.292959999999997,16,105,96.0,1,https://www.airbnb.com/rooms/38845065,Central,31.25
38846756,Apartment,Entire home/apt,125.0,4,1.0,1.0,f,-97.74275,30.29285,18,120,94.0,1,https://www.airbnb.com/rooms/38846756,Central,31.25
38847558,Condominium,Entire home/apt,400.0,6,2.0,2.0,f,-97.74843,30.27048,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/38847558,Central,66.66666666666667
38847876,Condominium,Entire home/apt,278.0,9,2.0,2.0,t,-97.73218,30.26482,10,309,100.0,2,https://www.airbnb.com/rooms/38847876,East,30.88888888888889
38848169,House,Entire home/apt,307.0,16,3.0,6.0,f,-97.73625,30.22373,1,46,60.0,1,https://www.airbnb.com/rooms/38848169,East,19.1875
38849122,Guest suite,Entire home/apt,150.0,4,1.0,1.0,f,-97.7627,30.24725,10,41,100.0,2,https://www.airbnb.com/rooms/38849122,South,37.5
38849275,House,Entire home/apt,750.0,8,2.5,4.0,f,-97.88712,30.21593,4,180,100.0,3,https://www.airbnb.com/rooms/38849275,South,93.75
38849950,House,Private room,75.0,2,1.0,1.0,f,-97.74818,30.34027,0,350,95.97287683414851,1,https://www.airbnb.com/rooms/38849950,Central,37.5
38851560,Apartment,Entire home/apt,121.0,4,1.0,1.0,f,-97.74756,30.251379999999997,1,349,60.0,2,https://www.airbnb.com/rooms/38851560,South,30.25
38851897,Apartment,Private room,99.0,2,1.0,1.0,f,-97.89245,30.24868,1,75,100.0,1,https://www.airbnb.com/rooms/38851897,West,49.5
38852720,Apartment,Entire home/apt,50.0,3,1.0,1.0,f,-97.70659,30.30006,3,17,100.0,3,https://www.airbnb.com/rooms/38852720,East,16.666666666666668
38853122,House,Private room,47.0,2,1.0,1.0,f,-97.73725,30.162020000000002,2,358,100.0,2,https://www.airbnb.com/rooms/38853122,South,23.5
38858475,Apartment,Entire home/apt,220.0,4,1.0,1.0,f,-97.7296,30.232509999999998,8,125,98.0,1,https://www.airbnb.com/rooms/38858475,East,55.0
38859877,Condominium,Private room,85.0,2,1.0,1.0,f,-97.74722,30.28985,2,132,70.0,1,https://www.airbnb.com/rooms/38859877,Central,42.5
38867632,House,Entire home/apt,750.0,10,4.5,7.0,f,-97.76958,30.28769,11,172,98.0,1,https://www.airbnb.com/rooms/38867632,Central,75.0
38868075,Townhouse,Entire home/apt,175.0,6,1.5,2.0,f,-97.92806,30.40185,9,246,98.0,2,https://www.airbnb.com/rooms/38868075,West,29.166666666666668
38870208,House,Entire home/apt,1000.0,9,2.5,3.0,t,-97.72792,30.32045,1,27,100.0,2,https://www.airbnb.com/rooms/38870208,Central,111.11111111111111
38870218,House,Entire home/apt,250.0,10,2.5,3.0,f,-97.72568000000001,30.4187,3,347,100.0,2,https://www.airbnb.com/rooms/38870218,North,25.0
38870711,Apartment,Entire home/apt,168.0,6,2.0,2.0,f,-97.74746999999999,30.25044,3,361,73.0,2,https://www.airbnb.com/rooms/38870711,South,28.0
38871940,Condominium,Entire home/apt,90.0,4,1.0,1.0,f,-97.86029,30.249709999999997,5,14,92.0,2,https://www.airbnb.com/rooms/38871940,West,22.5
38874330,House,Private room,75.0,2,1.5,1.0,f,-97.69706,30.201459999999997,21,19,100.0,1,https://www.airbnb.com/rooms/38874330,South,37.5
38875241,House,Entire home/apt,475.0,4,2.5,2.0,f,-97.76133,30.24356,0,88,95.97287683414851,1,https://www.airbnb.com/rooms/38875241,South,118.75
38875315,House,Private room,37.0,2,1.0,1.0,f,-97.71863,30.31649,0,351,95.97287683414851,29,https://www.airbnb.com/rooms/38875315,Central,18.5
38875853,House,Private room,37.0,2,1.0,1.0,f,-97.72957,30.3202,0,339,95.97287683414851,30,https://www.airbnb.com/rooms/38875853,Central,18.5
38877551,House,Private room,79.0,2,2.0,1.0,f,-97.73444,30.26277,7,22,83.0,1,https://www.airbnb.com/rooms/38877551,East,39.5
38877745,House,Private room,79.0,2,2.0,1.0,f,-97.73299,30.262940000000004,12,21,88.0,1,https://www.airbnb.com/rooms/38877745,East,39.5
38878174,House,Entire home/apt,149.0,7,2.0,3.0,t,-97.73265,30.25429,35,277,98.0,2,https://www.airbnb.com/rooms/38878174,East,21.285714285714285
38879793,Condominium,Entire home/apt,90.0,4,1.0,1.0,f,-97.73225,30.30237,2,3,100.0,2,https://www.airbnb.com/rooms/38879793,Central,22.5
38881082,Condominium,Entire home/apt,70.0,2,1.0,1.0,f,-97.72162,30.36425,0,279,95.97287683414851,30,https://www.airbnb.com/rooms/38881082,Central,35.0
38891788,Apartment,Entire home/apt,200.0,4,1.0,1.0,f,-97.74748000000001,30.268079999999998,5,13,84.0,1,https://www.airbnb.com/rooms/38891788,Central,50.0
38893952,Townhouse,Entire home/apt,100.0,6,1.0,2.0,f,-97.78174,30.211170000000003,8,2,77.0,1,https://www.airbnb.com/rooms/38893952,South,16.666666666666668
38899286,House,Entire home/apt,300.0,14,4.0,6.0,t,-97.79043,30.329620000000002,15,167,84.0,2,https://www.airbnb.com/rooms/38899286,West,21.428571428571427
38899629,Guest suite,Private room,50.0,2,1.0,1.0,t,-97.73579000000001,30.302429999999998,30,46,96.0,2,https://www.airbnb.com/rooms/38899629,Central,25.0
38900606,House,Entire home/apt,199.0,5,1.0,2.0,t,-97.75863000000001,30.25187,1,174,100.0,14,https://www.airbnb.com/rooms/38900606,South,39.8
38901404,House,Entire home/apt,162.0,6,2.0,2.0,f,-97.77428,30.213959999999997,3,63,80.0,3,https://www.airbnb.com/rooms/38901404,South,27.0
38901872,House,Entire home/apt,387.0,12,2.5,3.0,f,-97.76885,30.2898,4,247,95.0,1,https://www.airbnb.com/rooms/38901872,Central,32.25
38902012,Apartment,Entire home/apt,127.0,4,1.0,1.0,f,-97.74817,30.25205,0,365,95.97287683414851,2,https://www.airbnb.com/rooms/38902012,South,31.75
38902117,Apartment,Entire home/apt,45.0,2,1.0,1.0,f,-97.77126,30.23088,4,0,73.0,1,https://www.airbnb.com/rooms/38902117,South,22.5
38902759,House,Entire home/apt,552.0,16,3.0,5.0,t,-97.90913,30.227259999999998,17,340,99.0,1,https://www.airbnb.com/rooms/38902759,South,34.5
38902811,Guesthouse,Entire home/apt,85.0,2,1.0,1.0,f,-97.8097,30.342959999999998,2,4,100.0,1,https://www.airbnb.com/rooms/38902811,West,42.5
38904827,House,Entire home/apt,125.0,4,1.5,2.0,t,-97.77265,30.24812,20,62,96.0,2,https://www.airbnb.com/rooms/38904827,South,31.25
38906614,Apartment,Private room,70.0,2,1.0,1.0,f,-97.73421,30.43845,10,175,91.0,1,https://www.airbnb.com/rooms/38906614,North,35.0
38907813,House,Private room,110.0,4,1.0,1.0,t,-97.64873,30.36076,0,196,95.97287683414851,1,https://www.airbnb.com/rooms/38907813,East,27.5
38908134,House,Private room,50.0,2,1.0,1.0,f,-97.75688000000001,30.154690000000002,4,45,100.0,2,https://www.airbnb.com/rooms/38908134,South,25.0
38922274,House,Entire home/apt,330.0,7,2.0,2.0,f,-97.68791999999999,30.25858,19,176,92.0,1,https://www.airbnb.com/rooms/38922274,East,47.142857142857146
38924872,House,Private room,30.0,2,1.0,1.0,t,-97.67376999999999,30.36546,28,86,99.0,2,https://www.airbnb.com/rooms/38924872,East,15.0
38924911,House,Private room,100.0,2,1.0,1.0,f,-97.78472,30.18623,2,90,100.0,1,https://www.airbnb.com/rooms/38924911,South,50.0
38925280,House,Entire home/apt,150.0,7,2.0,3.0,f,-97.91568000000001,30.408009999999997,4,79,100.0,150,https://www.airbnb.com/rooms/38925280,West,21.428571428571427
38925760,House,Entire home/apt,1200.0,6,2.5,2.0,f,-97.82138,30.167720000000003,0,90,95.97287683414851,2,https://www.airbnb.com/rooms/38925760,South,200.0
38926366,Apartment,Entire home/apt,79.0,2,1.0,1.0,f,-97.73589,30.298379999999998,3,89,93.0,1,https://www.airbnb.com/rooms/38926366,Central,39.5
38926928,House,Private room,49.0,2,1.0,1.0,f,-97.92856,30.394679999999997,2,0,100.0,2,https://www.airbnb.com/rooms/38926928,West,24.5
38927066,House,Private room,150.0,2,1.0,1.0,f,-97.77741,30.2355,2,7,100.0,3,https://www.airbnb.com/rooms/38927066,South,75.0
38927968,Apartment,Entire home/apt,140.0,5,1.0,2.0,f,-97.7519,30.25785,12,88,98.0,1,https://www.airbnb.com/rooms/38927968,South,28.0
38929607,House,Private room,30.0,2,1.0,1.0,t,-97.71703000000001,30.276429999999998,65,34,97.0,1,https://www.airbnb.com/rooms/38929607,East,15.0
38931551,Condominium,Private room,120.0,3,1.0,1.0,f,-97.74654,30.2905,13,88,95.0,1,https://www.airbnb.com/rooms/38931551,Central,40.0
38934574,House,Entire home/apt,242.0,6,2.0,2.0,t,-97.76446,30.23348,32,240,100.0,2,https://www.airbnb.com/rooms/38934574,South,40.333333333333336
