,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,number_of_reviews,review_scores_rating,minimum_nights,price_per_person,region
6896,Entire home/apt,150.0,4,1.5,2.0,t,14,99.0,2,37.5,Central
6897,Entire home/apt,25.0,4,1.0,1.0,t,129,99.0,1,6.25,Central
6898,Entire home/apt,400.0,6,2.0,3.0,f,1,100.0,3,66.66666666666667,North
6899,Entire home/apt,150.0,4,1.0,1.0,f,3,100.0,3,37.5,North
6900,Entire home/apt,400.0,3,2.0,2.0,f,3,100.0,3,133.33333333333334,East
6901,Private room,34.0,2,1.0,1.0,f,34,91.0,1,17.0,East
6902,Entire home/apt,299.0,7,2.0,3.0,f,4,95.0,2,42.714285714285715,East
6903,Entire home/apt,79.0,3,0.5,1.0,f,3,87.0,2,26.333333333333332,East
6904,Private room,45.0,1,1.0,1.0,f,9,95.0,1,45.0,North
6905,Entire home/apt,252.0,5,2.0,2.0,f,74,97.0,1,50.4,Central
6906,Entire home/apt,230.0,5,2.0,2.0,f,61,94.0,1,46.0,Central
6907,Entire home/apt,210.0,2,1.0,0.0,f,1,80.0,1,105.0,Central
6908,Entire home/apt,252.0,5,2.0,2.0,f,64,97.0,1,50.4,Central
6909,Private room,34.0,2,1.0,1.0,f,56,94.0,1,17.0,East
6910,Entire home/apt,645.0,6,2.0,3.0,f,0,96.09516770892553,3,107.5,West
6911,Entire home/apt,90.0,2,1.0,0.0,t,99,99.0,1,45.0,Central
6912,Private room,46.0,1,1.0,1.0,f,0,96.09516770892553,30,46.0,Central
6913,Private room,100.0,2,1.0,1.0,f,3,100.0,1,50.0,Central
6914,Entire home/apt,200.0,5,1.0,2.0,f,2,90.0,2,40.0,Central
6915,Entire home/apt,130.0,4,1.0,1.0,t,56,100.0,3,32.5,North
6916,Private room,100.0,2,1.0,1.0,f,3,100.0,2,50.0,Central
6917,Entire home/apt,239.0,12,2.0,2.0,f,46,93.0,1,19.916666666666668,Central
6918,Entire home/apt,300.0,2,2.0,1.0,t,20,97.0,2,150.0,Central
6919,Entire home/apt,115.0,2,1.0,0.0,f,7,94.0,2,57.5,South
6920,Entire home/apt,150.0,4,1.0,1.0,f,22,100.0,3,37.5,Central
6921,Entire home/apt,135.0,2,1.0,1.0,f,11,95.0,3,67.5,Central
6922,Private room,140.0,4,1.0,1.0,f,0,96.09516770892553,2,35.0,East
6923,Entire home/apt,79.0,6,1.0,2.0,t,46,97.0,3,13.166666666666666,East
6924,Entire home/apt,600.0,4,2.0,2.0,t,1,100.0,2,150.0,Central
6925,Entire home/apt,120.0,5,1.0,2.0,f,4,87.0,5,24.0,North
6926,Entire home/apt,625.0,12,2.5,4.0,t,83,98.0,1,52.083333333333336,Central
6927,Private room,39.0,2,1.5,1.0,t,187,97.0,1,19.5,East
6928,Entire home/apt,80.0,2,1.0,1.0,f,11,98.0,1,40.0,Central
6929,Entire home/apt,200.0,2,1.0,1.0,t,32,98.0,1,100.0,North
6930,Entire home/apt,149.0,3,1.0,2.0,f,5,100.0,2,49.666666666666664,East
6931,Entire home/apt,225.0,4,1.5,2.0,f,7,100.0,2,56.25,East
6932,Entire home/apt,250.0,6,1.5,2.0,f,8,100.0,5,41.666666666666664,Central
6933,Entire home/apt,179.0,4,2.0,2.0,t,33,98.0,2,44.75,East
6934,Private room,80.0,2,1.0,1.0,t,23,95.0,2,40.0,Central
6935,Entire home/apt,73.0,6,1.0,2.0,f,24,93.0,1,12.166666666666666,East
6936,Entire home/apt,215.0,4,1.0,1.0,f,2,100.0,2,53.75,Central
6937,Private room,250.0,2,1.5,1.0,f,53,100.0,3,125.0,Central
6938,Entire home/apt,197.0,6,2.5,4.0,f,31,94.0,2,32.833333333333336,East
6939,Entire home/apt,87.0,6,1.0,0.0,f,55,100.0,1,14.5,Central
6940,Entire home/apt,150.0,6,2.0,3.0,f,2,100.0,2,25.0,East
6941,Entire home/apt,175.0,10,2.0,3.0,f,0,96.09516770892553,30,17.5,East
6942,Private room,100.0,2,1.0,1.0,f,7,94.0,1,50.0,Central
6943,Entire home/apt,158.0,4,1.0,2.0,f,2,100.0,2,39.5,Central
6944,Entire home/apt,200.0,8,2.0,3.0,f,6,100.0,3,25.0,East
6945,Entire home/apt,215.0,6,1.0,3.0,t,32,99.0,2,35.833333333333336,Central
6946,Entire home/apt,180.0,6,1.0,1.0,f,4,100.0,2,30.0,Central
6947,Entire home/apt,200.0,4,1.0,2.0,f,26,94.0,1,50.0,Central
6948,Entire home/apt,100.0,2,1.0,1.0,f,52,97.0,1,50.0,Central
6949,Entire home/apt,425.0,6,2.0,2.0,f,0,96.09516770892553,2,70.83333333333333,West
6950,Entire home/apt,2200.0,9,1.0,3.0,f,0,96.09516770892553,1,244.44444444444446,Central
6951,Entire home/apt,75.0,2,1.0,0.0,t,91,100.0,2,37.5,Central
6952,Entire home/apt,66.0,4,1.0,1.0,t,18,100.0,2,16.5,Central
6953,Entire home/apt,250.0,4,1.0,2.0,f,2,100.0,2,62.5,Central
6954,Entire home/apt,271.0,5,1.0,2.0,f,0,96.09516770892553,3,54.2,Central
6955,Entire home/apt,189.0,2,1.0,0.0,t,3,100.0,3,94.5,Central
6956,Private room,325.0,8,2.0,2.0,f,0,96.09516770892553,2,40.625,South
6957,Entire home/apt,275.0,6,2.0,3.0,t,37,99.0,2,45.833333333333336,West
6958,Entire home/apt,53.0,2,1.0,1.0,f,2,100.0,30,26.5,Central
6959,Entire home/apt,79.0,2,1.0,0.0,t,35,97.0,2,39.5,North
6960,Private room,175.0,3,1.0,1.0,t,60,100.0,1,58.333333333333336,Central
6961,Entire home/apt,150.0,6,1.0,2.0,t,45,99.0,3,25.0,Central
6962,Entire home/apt,90.0,6,2.5,2.0,f,19,91.0,2,15.0,North
6963,Private room,165.0,4,1.0,1.0,f,4,85.0,1,41.25,Central
6964,Entire home/apt,89.0,3,1.0,1.0,f,125,94.0,2,29.666666666666668,Central
6965,Entire home/apt,145.0,4,1.0,1.0,t,48,99.0,1,36.25,Central
6966,Entire home/apt,149.0,4,1.0,1.0,t,35,99.0,1,37.25,Central
6967,Shared room,18.0,1,1.0,1.0,f,22,95.0,1,18.0,East
6968,Private room,69.0,2,1.5,1.0,f,9,98.0,30,34.5,East
6969,Entire home/apt,101.0,4,1.0,1.0,t,92,99.0,2,25.25,Central
6970,Entire home/apt,696.0,6,2.5,2.0,t,1,100.0,2,116.0,Central
6971,Entire home/apt,125.0,3,1.0,1.0,f,3,87.0,1,41.666666666666664,East
6972,Entire home/apt,148.0,5,1.0,1.0,f,13,98.0,2,29.6,Central
6973,Entire home/apt,2500.0,8,2.5,3.0,f,0,96.09516770892553,2,312.5,Central
6974,Private room,60.0,3,1.0,1.0,t,24,98.0,3,20.0,East
6975,Entire home/apt,300.0,8,3.5,3.0,t,33,100.0,1,37.5,North
6976,Entire home/apt,350.0,12,2.5,4.0,f,2,90.0,2,29.166666666666668,South
6977,Entire home/apt,259.0,6,3.0,3.0,t,26,95.0,2,43.166666666666664,North
6978,Private room,68.0,3,1.0,2.0,t,35,94.0,1,22.666666666666668,Central
6979,Entire home/apt,100.0,2,1.0,1.0,f,25,90.0,1,50.0,East
6980,Private room,32.0,3,1.0,1.0,f,1,100.0,1,10.666666666666666,East
6981,Entire home/apt,150.0,4,1.5,2.0,f,24,97.0,1,37.5,West
6982,Private room,85.0,2,1.0,1.0,f,6,100.0,2,42.5,East
6983,Entire home/apt,160.0,6,2.0,2.0,t,20,100.0,2,26.666666666666668,West
6984,Private room,80.0,2,1.0,1.0,t,14,100.0,1,40.0,Central
6985,Private room,40.0,2,1.0,1.0,t,35,97.0,1,20.0,East
6986,Entire home/apt,75.0,4,1.0,1.0,f,2,80.0,3,18.75,Central
6987,Entire home/apt,159.0,10,2.0,4.0,t,19,96.0,3,15.9,East
6988,Entire home/apt,75.0,4,1.0,1.0,t,34,99.0,2,18.75,West
6989,Entire home/apt,99.0,4,1.0,1.0,f,0,96.09516770892553,1,24.75,South
6990,Private room,130.0,3,1.0,0.0,f,2,70.0,1,43.333333333333336,East
6991,Private room,40.0,2,1.0,1.0,f,38,83.0,1,20.0,Central
6992,Entire home/apt,139.0,5,2.0,2.0,f,5,100.0,2,27.8,North
6993,Entire home/apt,100.0,4,1.0,1.0,t,53,98.0,2,25.0,Central
6994,Entire home/apt,70.0,4,1.0,1.0,f,4,93.0,2,17.5,Central
6995,Entire home/apt,225.0,3,2.0,2.0,f,9,100.0,2,75.0,Central
6996,Private room,57.0,3,1.0,1.0,t,49,99.0,1,19.0,West
6997,Entire home/apt,675.0,15,2.0,3.0,t,55,95.0,1,45.0,Central
6998,Private room,100.0,2,1.0,1.0,f,1,100.0,1,50.0,East
6999,Private room,50.0,2,1.0,1.0,t,13,98.0,1,25.0,East
7000,Private room,40.0,2,1.0,1.0,f,51,98.0,1,20.0,Central
7001,Entire home/apt,270.0,4,1.0,1.0,f,10,98.0,1,67.5,North
7002,Entire home/apt,500.0,4,1.0,1.0,f,0,96.09516770892553,2,125.0,Central
7003,Entire home/apt,150.0,3,1.0,1.0,f,0,96.09516770892553,3,50.0,East
7004,Entire home/apt,230.0,2,1.0,1.0,f,1,80.0,2,115.0,Central
7005,Private room,70.0,2,1.0,1.0,t,8,100.0,1,35.0,South
7006,Entire home/apt,150.0,6,2.0,2.0,f,19,94.0,1,25.0,Central
7007,Entire home/apt,200.0,3,1.0,1.0,f,3,100.0,1,66.66666666666667,South
7008,Entire home/apt,100.0,5,2.0,2.0,f,3,87.0,2,20.0,North
7009,Private room,50.0,2,1.0,1.0,f,45,100.0,2,25.0,South
7010,Entire home/apt,1395.0,16,4.5,6.0,t,19,99.0,1,87.1875,North
7011,Private room,65.0,2,1.5,1.0,t,11,96.0,2,32.5,East
7012,Private room,120.0,3,1.0,1.0,f,8,100.0,1,40.0,Central
7013,Entire home/apt,99.0,5,2.5,2.0,t,30,98.0,1,19.8,East
7015,Entire home/apt,400.0,10,2.0,0.0,f,0,96.09516770892553,1,40.0,Central
7016,Entire home/apt,100.0,2,1.0,1.0,f,1,96.09516770892553,1,50.0,Central
7017,Private room,60.0,2,1.0,1.0,f,2,100.0,1,30.0,North
7018,Private room,39.0,2,1.0,1.0,f,14,71.0,1,19.5,Central
7019,Private room,49.0,2,1.0,1.0,f,75,91.0,1,24.5,Central
7020,Private room,40.0,2,1.0,1.0,f,51,89.0,1,20.0,Central
7021,Entire home/apt,225.0,4,1.0,1.0,t,41,97.0,1,56.25,North
7022,Entire home/apt,218.0,16,4.0,4.0,f,14,89.0,1,13.625,East
7023,Private room,55.0,2,1.5,1.0,t,24,100.0,3,27.5,South
7024,Entire home/apt,300.0,6,2.5,3.0,f,2,100.0,2,50.0,South
7025,Private room,150.0,2,1.0,1.0,f,0,96.09516770892553,1,75.0,North
7026,Entire home/apt,100.0,2,1.0,1.0,f,11,98.0,1,50.0,South
7027,Entire home/apt,170.0,2,1.0,1.0,t,46,100.0,2,85.0,Central
7028,Private room,200.0,5,1.0,1.0,f,0,96.09516770892553,1,40.0,South
7029,Private room,27.0,1,1.0,1.0,f,3,100.0,30,27.0,South
7030,Entire home/apt,89.0,2,1.5,1.0,t,73,97.0,1,44.5,Central
7031,Private room,24.0,1,1.0,1.0,t,5,100.0,30,24.0,South
7032,Entire home/apt,225.0,3,1.0,1.0,f,2,100.0,3,75.0,West
7033,Entire home/apt,189.0,6,1.0,1.0,f,20,88.0,1,31.5,West
7034,Entire home/apt,229.0,4,1.0,2.0,f,0,96.09516770892553,2,57.25,North
7035,Private room,102.0,2,1.0,1.0,f,81,94.0,1,51.0,Central
7036,Entire home/apt,110.0,3,1.0,1.0,t,30,99.0,2,36.666666666666664,North
7037,Entire home/apt,999.0,4,1.0,1.0,f,5,92.0,2,249.75,Central
7038,Entire home/apt,999.0,4,1.0,1.0,f,2,80.0,2,249.75,Central
7039,Private room,85.0,2,1.0,1.0,f,4,90.0,1,42.5,Central
7040,Entire home/apt,180.0,5,2.0,2.0,f,1,96.09516770892553,2,36.0,East
7041,Private room,85.0,2,1.0,0.0,f,0,96.09516770892553,1,42.5,East
7042,Entire home/apt,150.0,2,1.0,1.0,t,23,98.0,1,75.0,Central
7043,Private room,41.0,2,1.0,1.0,f,82,95.0,1,20.5,Central
7044,Private room,85.0,12,3.0,3.0,f,0,96.09516770892553,30,7.083333333333333,West
7045,Private room,28.0,1,1.0,1.0,t,2,100.0,10,28.0,Central
7046,Private room,51.0,2,1.0,1.0,f,11,100.0,1,25.5,South
7047,Private room,40.0,2,1.0,1.0,f,64,90.0,1,20.0,Central
7048,Private room,30.0,2,1.0,1.0,f,29,78.0,1,15.0,Central
7049,Entire home/apt,120.0,2,1.0,0.0,t,83,99.0,2,60.0,Central
7050,Entire home/apt,150.0,4,2.0,1.0,t,49,100.0,2,37.5,Central
7051,Entire home/apt,85.0,5,1.0,2.0,f,3,80.0,1,17.0,Central
7052,Entire home/apt,200.0,2,1.0,1.0,t,55,100.0,2,100.0,Central
7053,Entire home/apt,99.0,2,1.0,1.0,f,1,96.09516770892553,7,49.5,North
7054,Entire home/apt,1112.0,4,1.0,1.0,f,2,80.0,1,278.0,Central
7055,Entire home/apt,1112.0,4,1.0,1.0,f,1,100.0,1,278.0,Central
7056,Entire home/apt,150.0,4,2.0,2.0,t,13,97.0,1,37.5,Central
7057,Entire home/apt,160.0,4,1.0,2.0,f,141,91.0,1,40.0,Central
7058,Entire home/apt,499.0,3,1.0,1.0,f,0,96.09516770892553,2,166.33333333333334,Central
7059,Private room,125.0,2,1.0,1.0,f,0,96.09516770892553,1,62.5,Central
7060,Entire home/apt,250.0,5,2.5,2.0,t,0,96.09516770892553,2,50.0,East
7061,Private room,175.0,2,1.0,1.0,f,0,96.09516770892553,30,87.5,East
7062,Entire home/apt,229.0,12,2.0,2.0,f,46,93.0,1,19.083333333333332,Central
7063,Entire home/apt,215.0,5,1.0,2.0,f,6,93.0,2,43.0,Central
7064,Entire home/apt,1200.0,6,3.5,3.0,t,13,98.0,2,200.0,West
7065,Entire home/apt,215.0,5,1.0,2.0,t,41,98.0,2,43.0,Central
7066,Entire home/apt,112.0,10,2.0,2.0,f,2,70.0,1,11.2,West
7067,Entire home/apt,110.0,2,1.0,1.0,t,33,100.0,2,55.0,North
7068,Entire home/apt,40.0,1,1.0,1.0,f,5,92.0,1,40.0,West
7069,Private room,35.0,2,1.0,1.0,t,5,100.0,30,17.5,South
7070,Entire home/apt,150.0,2,1.0,1.0,f,1,100.0,2,75.0,East
7071,Entire home/apt,149.0,4,1.0,1.0,f,90,95.0,1,37.25,Central
7072,Entire home/apt,333.0,14,3.0,5.0,t,16,91.0,2,23.785714285714285,Central
7073,Entire home/apt,72.0,6,2.0,3.0,f,13,98.0,2,12.0,Central
7074,Entire home/apt,150.0,6,1.0,2.0,f,84,95.0,1,25.0,Central
7075,Private room,35.0,2,1.0,1.0,t,3,100.0,30,17.5,Central
7076,Entire home/apt,225.0,4,1.0,0.0,f,17,99.0,1,56.25,Central
7077,Entire home/apt,125.0,6,2.0,3.0,f,20,96.0,2,20.833333333333332,East
7078,Entire home/apt,250.0,6,2.0,2.0,f,4,95.0,2,41.666666666666664,Central
7079,Entire home/apt,150.0,4,1.0,2.0,f,1,100.0,1,37.5,North
7080,Entire home/apt,75.0,4,2.0,1.0,f,0,96.09516770892553,2,18.75,Central
7081,Entire home/apt,300.0,12,2.5,4.0,t,20,100.0,2,25.0,East
7082,Private room,120.0,2,1.0,1.0,f,4,95.0,1,60.0,North
7083,Private room,67.0,4,1.0,1.0,t,149,99.0,1,16.75,Central
7084,Entire home/apt,99.0,6,1.0,2.0,t,29,100.0,28,16.5,Central
7085,Entire home/apt,175.0,6,1.0,2.0,t,64,99.0,1,29.166666666666668,Central
7086,Entire home/apt,145.0,10,2.5,3.0,t,55,99.0,2,14.5,East
7087,Entire home/apt,61.0,2,1.0,1.0,f,67,99.0,2,30.5,Central
7088,Entire home/apt,150.0,5,1.0,1.0,t,9,100.0,1,30.0,East
7089,Entire home/apt,189.0,4,1.0,0.0,t,2,90.0,3,47.25,Central
7090,Entire home/apt,120.0,5,1.0,2.0,f,8,87.0,2,24.0,Central
7091,Private room,55.0,2,1.0,1.0,f,6,100.0,1,27.5,North
7092,Entire home/apt,129.0,4,1.0,1.0,f,1,100.0,30,32.25,Central
7093,Entire home/apt,262.0,6,2.5,3.0,t,0,96.09516770892553,2,43.666666666666664,Central
7094,Private room,35.0,2,1.0,1.0,t,20,100.0,30,17.5,East
7095,Entire home/apt,239.0,4,1.0,1.0,t,4,95.0,3,59.75,Central
7096,Entire home/apt,333.0,12,3.0,5.0,t,19,95.0,2,27.75,Central
7097,Entire home/apt,100.0,2,1.0,1.0,f,10,98.0,1,50.0,South
7098,Entire home/apt,80.0,3,1.0,0.0,t,36,100.0,2,26.666666666666668,South
7099,Entire home/apt,225.0,4,1.0,1.0,f,3,100.0,2,56.25,Central
7100,Entire home/apt,399.0,16,4.0,4.0,f,16,96.0,2,24.9375,Central
7101,Entire home/apt,250.0,6,2.0,3.0,t,50,99.0,3,41.666666666666664,Central
7102,Entire home/apt,69.0,3,1.0,1.0,f,48,84.0,1,23.0,North
7103,Entire home/apt,392.0,8,3.0,4.0,f,2,90.0,3,49.0,North
7104,Shared room,30.0,8,4.5,1.0,f,4,100.0,1,3.75,Central
7105,Shared room,29.0,8,4.5,1.0,f,5,100.0,1,3.625,Central
7106,Shared room,26.0,8,4.5,1.0,f,8,98.0,1,3.25,Central
7107,Entire home/apt,500.0,16,4.0,4.0,t,8,93.0,1,31.25,Central
7108,Entire home/apt,300.0,8,2.5,3.0,t,47,100.0,2,37.5,East
7109,Entire home/apt,400.0,8,2.5,3.0,t,53,100.0,2,50.0,North
7110,Private room,75.0,2,1.0,1.0,t,9,100.0,1,37.5,Central
7111,Entire home/apt,347.0,10,3.0,3.0,f,10,94.0,2,34.7,West
7112,Entire home/apt,250.0,6,2.5,2.0,f,11,98.0,3,41.666666666666664,Central
7113,Private room,42.0,1,1.0,1.0,t,0,96.09516770892553,7,42.0,North
7114,Entire home/apt,129.0,2,1.0,1.0,f,0,96.09516770892553,3,64.5,North
7115,Entire home/apt,100.0,8,3.5,3.0,t,4,95.0,30,12.5,West
7116,Entire home/apt,420.0,16,2.0,4.0,f,28,98.0,1,26.25,Central
7117,Entire home/apt,200.0,5,2.0,2.0,t,1,100.0,1,40.0,Central
7118,Private room,59.0,2,1.0,1.0,f,21,98.0,4,29.5,Central
7119,Private room,50.0,2,1.0,1.0,t,7,100.0,1,25.0,East
7120,Private room,34.0,3,1.0,1.0,f,66,90.0,1,11.333333333333334,Central
7121,Entire home/apt,268.0,6,3.0,3.0,f,2,100.0,2,44.666666666666664,West
7122,Entire home/apt,204.0,9,4.5,4.0,f,5,96.0,2,22.666666666666668,West
7123,Entire home/apt,99.0,2,1.0,1.0,t,114,97.0,1,49.5,Central
7124,Entire home/apt,175.0,10,4.0,7.0,f,75,96.0,2,17.5,Central
7125,Entire home/apt,79.0,3,1.0,0.0,f,0,96.09516770892553,1,26.333333333333332,North
7126,Entire home/apt,85.0,3,1.0,1.0,f,12,100.0,1,28.333333333333332,Central
7127,Private room,100.0,4,1.0,2.0,f,9,96.0,2,25.0,North
7128,Entire home/apt,210.0,10,2.0,3.0,f,67,92.0,2,21.0,Central
7129,Entire home/apt,319.0,8,3.0,3.0,f,9,100.0,3,39.875,North
7130,Entire home/apt,375.0,8,3.5,4.0,t,47,100.0,2,46.875,West
7131,Private room,39.0,2,1.5,1.0,t,152,97.0,1,19.5,East
7132,Private room,69.0,1,1.0,0.0,f,20,94.0,1,69.0,West
7133,Private room,100.0,2,1.0,1.0,f,2,100.0,1,50.0,Central
7134,Private room,100.0,2,1.0,1.0,t,28,98.0,2,50.0,East
7135,Private room,40.0,3,1.0,1.0,f,8,94.0,1,13.333333333333334,South
7136,Private room,77.0,2,1.0,1.0,t,28,100.0,2,38.5,South
7137,Entire home/apt,79.0,2,1.0,1.0,f,30,99.0,2,39.5,South
7138,Entire home/apt,143.0,6,2.0,2.0,f,38,91.0,2,23.833333333333332,North
7139,Entire home/apt,125.0,4,1.0,1.0,f,29,88.0,2,31.25,North
7140,Entire home/apt,168.0,6,2.0,2.0,f,22,85.0,2,28.0,North
7141,Entire home/apt,158.0,6,2.0,2.0,f,13,91.0,2,26.333333333333332,North
7142,Entire home/apt,135.0,6,2.0,2.0,f,17,85.0,2,22.5,North
7143,Entire home/apt,138.0,6,2.0,2.0,f,18,83.0,2,23.0,North
7144,Entire home/apt,151.0,6,2.0,2.0,f,27,93.0,2,25.166666666666668,North
7145,Entire home/apt,151.0,6,2.0,2.0,f,20,95.0,2,25.166666666666668,North
7146,Entire home/apt,138.0,6,2.0,2.0,f,18,93.0,2,23.0,North
7147,Entire home/apt,138.0,6,2.0,2.0,f,19,89.0,2,23.0,North
7148,Entire home/apt,127.0,4,1.0,1.0,f,23,95.0,2,31.75,North
7149,Entire home/apt,187.0,6,2.0,3.0,f,26,94.0,2,31.166666666666668,North
7150,Entire home/apt,250.0,6,2.5,3.0,t,70,100.0,2,41.666666666666664,Central
7151,Entire home/apt,99.0,2,1.0,1.0,t,10,96.0,30,49.5,Central
7152,Entire home/apt,299.0,10,3.0,3.0,f,7,100.0,2,29.9,Central
7153,Entire home/apt,131.0,4,1.0,1.0,f,35,91.0,2,32.75,Central
7154,Entire home/apt,144.0,4,1.0,1.0,f,25,91.0,2,36.0,Central
7155,Entire home/apt,137.0,4,1.0,1.0,f,16,90.0,2,34.25,Central
7156,Entire home/apt,129.0,4,1.0,1.0,f,41,97.0,2,32.25,Central
7157,Entire home/apt,125.0,4,1.0,1.0,f,32,92.0,2,31.25,Central
7158,Entire home/apt,158.0,4,1.0,0.0,f,7,97.0,2,39.5,Central
7159,Private room,39.0,2,1.5,1.0,t,132,97.0,1,19.5,East
7160,Entire home/apt,115.0,2,1.0,0.0,f,67,91.0,2,57.5,Central
7161,Entire home/apt,333.0,11,2.5,3.0,t,17,100.0,2,30.272727272727273,South
7162,Private room,44.0,2,1.5,1.0,t,39,99.0,1,22.0,South
7163,Entire home/apt,64.0,2,1.0,1.0,f,96,94.0,1,32.0,East
7164,Entire home/apt,174.0,6,1.5,2.0,f,34,88.0,2,29.0,Central
7165,Entire home/apt,204.0,6,1.5,2.0,f,14,83.0,2,34.0,Central
7166,Entire home/apt,183.0,6,1.5,2.0,f,25,89.0,2,30.5,Central
7167,Entire home/apt,195.0,6,1.5,2.0,f,26,96.0,2,32.5,Central
7168,Entire home/apt,183.0,6,1.5,2.0,f,29,94.0,2,30.5,Central
7169,Entire home/apt,185.0,6,1.5,2.0,f,11,96.0,2,30.833333333333332,Central
7170,Entire home/apt,183.0,6,1.5,2.0,f,25,94.0,2,30.5,Central
7171,Entire home/apt,185.0,6,1.5,2.0,f,29,96.0,2,30.833333333333332,Central
7172,Entire home/apt,100.0,5,1.0,2.0,f,2,100.0,2,20.0,North
7173,Entire home/apt,210.0,3,2.0,1.0,t,18,100.0,2,70.0,Central
7174,Entire home/apt,700.0,13,2.0,5.0,t,5,100.0,3,53.84615384615385,Central
7175,Entire home/apt,139.0,12,2.0,2.0,f,66,92.0,1,11.583333333333334,Central
7176,Entire home/apt,149.0,4,1.0,1.0,f,80,100.0,2,37.25,Central
7177,Private room,80.0,2,1.0,1.0,t,19,99.0,1,40.0,East
7178,Entire home/apt,200.0,2,1.0,1.0,f,0,96.09516770892553,2,100.0,East
7179,Entire home/apt,95.0,3,1.0,1.0,f,0,96.09516770892553,1,31.666666666666668,Central
7180,Private room,30.0,2,1.0,1.0,f,5,100.0,1,15.0,South
7181,Entire home/apt,34.0,3,1.0,1.0,f,3,93.0,2,11.333333333333334,South
7182,Entire home/apt,75.0,2,1.0,1.0,f,2,100.0,1,37.5,Central
7183,Entire home/apt,200.0,7,2.5,3.0,f,3,93.0,2,28.571428571428573,South
7184,Private room,45.0,2,1.5,1.0,t,17,100.0,1,22.5,East
7185,Entire home/apt,700.0,4,1.5,2.0,f,0,96.09516770892553,3,175.0,Central
7186,Entire home/apt,175.0,10,1.5,2.0,f,54,94.0,2,17.5,Central
7187,Entire home/apt,1000.0,8,2.5,3.0,f,67,96.0,1,125.0,Central
7188,Entire home/apt,1000.0,8,2.5,3.0,f,69,99.0,1,125.0,Central
7189,Entire home/apt,75.0,4,1.5,2.0,t,77,99.0,1,18.75,North
7190,Entire home/apt,120.0,6,1.0,1.0,t,107,94.0,1,20.0,Central
7191,Entire home/apt,40.0,2,1.0,1.0,f,8,98.0,1,20.0,North
7192,Entire home/apt,275.0,4,1.5,1.0,t,39,99.0,2,68.75,Central
7193,Entire home/apt,499.0,10,2.5,3.0,f,7,94.0,2,49.9,East
7194,Entire home/apt,199.0,6,2.0,3.0,t,55,96.0,3,33.166666666666664,Central
7195,Entire home/apt,199.0,6,2.0,3.0,t,51,95.0,3,33.166666666666664,Central
7196,Entire home/apt,125.0,3,1.0,1.0,t,32,99.0,1,41.666666666666664,North
7197,Entire home/apt,650.0,8,3.0,3.0,t,4,100.0,3,81.25,Central
7198,Entire home/apt,89.0,2,1.0,1.0,f,65,94.0,2,44.5,Central
7199,Private room,75.0,2,1.0,1.0,f,2,100.0,2,37.5,East
7200,Entire home/apt,120.0,6,1.0,2.0,t,8,100.0,3,20.0,Central
7201,Entire home/apt,70.0,4,1.0,1.0,f,0,96.09516770892553,2,17.5,Central
7202,Entire home/apt,101.0,4,1.0,1.0,t,17,98.0,1,25.25,Central
7203,Entire home/apt,450.0,8,2.0,3.0,f,4,100.0,4,56.25,Central
7204,Entire home/apt,600.0,6,3.5,3.0,f,1,100.0,3,100.0,Central
7205,Entire home/apt,1000.0,16,4.5,6.0,t,36,100.0,2,62.5,South
7206,Entire home/apt,125.0,6,2.0,2.0,t,60,100.0,3,20.833333333333332,West
7207,Entire home/apt,1400.0,8,4.0,5.0,f,0,96.09516770892553,3,175.0,West
7208,Entire home/apt,185.0,4,2.0,2.0,t,41,96.0,2,46.25,Central
7209,Entire home/apt,40.0,3,1.0,0.0,f,1,96.09516770892553,2,13.333333333333334,East
7210,Entire home/apt,306.0,12,2.0,3.0,t,160,95.0,1,25.5,Central
7211,Entire home/apt,513.0,10,3.5,7.0,t,11,96.0,2,51.3,Central
7212,Entire home/apt,120.0,4,1.5,2.0,f,2,100.0,3,30.0,North
7213,Private room,179.0,4,1.0,1.0,t,0,96.09516770892553,1,44.75,Central
7214,Entire home/apt,80.0,6,2.0,2.0,t,80,97.0,1,13.333333333333334,South
7215,Entire home/apt,200.0,3,2.0,2.0,f,4,100.0,2,66.66666666666667,Central
7216,Entire home/apt,1500.0,8,2.5,3.0,f,0,96.09516770892553,3,187.5,Central
7217,Entire home/apt,349.0,4,3.0,3.0,f,13,100.0,2,87.25,Central
7218,Entire home/apt,115.0,4,1.0,1.0,f,1,20.0,25,28.75,West
7219,Private room,72.0,2,1.0,1.0,t,34,99.0,3,36.0,Central
7220,Entire home/apt,89.0,3,1.0,1.0,f,86,96.0,2,29.666666666666668,East
7221,Entire home/apt,150.0,6,2.0,3.0,t,35,99.0,2,25.0,North
7222,Private room,49.0,2,1.0,1.0,f,44,87.0,1,24.5,Central
7223,Entire home/apt,1090.0,6,3.0,3.0,f,0,96.09516770892553,4,181.66666666666666,Central
7224,Entire home/apt,389.0,10,2.5,4.0,f,34,92.0,1,38.9,Central
7225,Entire home/apt,175.0,8,2.0,3.0,t,45,97.0,1,21.875,Central
7226,Entire home/apt,333.0,8,2.0,4.0,t,16,98.0,2,41.625,South
7227,Entire home/apt,75.0,4,1.0,1.0,t,25,94.0,1,18.75,Central
7228,Private room,44.0,2,1.0,1.0,t,37,97.0,1,22.0,South
7229,Entire home/apt,60.0,4,1.0,1.0,f,11,80.0,1,15.0,North
